,SPY,SPY,SPY,SPY,SPY,SPY,SPY,FSLR,FSLR,FSLR,FSLR,FSLR,FSLR,FSLR,SEDG,SEDG,SEDG,SEDG,SEDG,SEDG,SEDG,DQ,DQ,DQ,DQ,DQ,DQ,DQ,CSIQ,CSIQ,CSIQ,CSIQ,CSIQ,CSIQ,CSIQ
,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap
2020-11-06,349.97,351.51,347.65,350.16,74972973,442279,350.042979,88.35,90.73,86.34,88.27,4309437,45875,88.726388,236.52,242.28,229.28,237.51,1777413,35817,236.128021,225.0,238.47,214.02,222.79,726647,11551,225.081511,40.29,41.765,39.04,39.85,2825027,24486,40.378502
2020-11-09,364.36,364.38,354.06,354.56,172305409,926034,358.03483,95.72,95.72,86.045,86.11,4033298,55422,89.834069,253.93,253.96,231.79,232.52,1838500,46352,240.370856,232.0,233.26,208.93,209.49,436608,9744,218.066793,42.3,43.11,39.2222,39.32,2807805,28952,41.370674
2020-11-10,353.52,355.18,350.51,354.04,85820743,515134,353.657886,83.5,86.0,79.78,80.75,3889939,45015,81.420234,231.71,235.49,217.62,225.51,1414720,29146,226.773021,202.66,210.14,191.0,200.0,374572,7185,198.749372,39.93,41.18,37.65,38.93,1997397,20418,39.015412
2020-11-11,356.43,357.56,355.06,356.67,58949048,319239,356.275429,82.04,85.5,82.0,84.2,2373803,26932,84.207177,234.96,236.97,229.02,235.19,1371484,23257,233.991391,203.49,224.833,202.075,221.87,440871,9602,217.937626,39.6,41.3,39.53,40.51,1999244,19811,40.455099
2020-11-12,355.57,356.7182,351.26,353.21,68126748,419308,353.609668,84.79,85.0,80.7,81.4,2135486,28173,82.328634,238.99,239.73,224.25,227.2,991961,23805,230.53349,220.29,222.6,210.1642,213.15,243130,6187,215.335281,40.9,42.24,39.0901,39.42,1633125,17119,39.99107
2020-11-13,355.3,358.9,354.71,358.1,62809429,347057,356.873909,82.29,82.98,79.76,79.95,2464027,29690,80.683911,232.0,233.0,219.88,221.6,1141631,24590,224.301098,217.36,221.7094,213.82,217.38,211264,4014,216.813088,40.0,40.4,38.29,38.83,1336534,14238,39.102549
2020-11-16,361.1,362.78,359.59,362.57,75005391,396589,361.095405,80.77,82.25,79.05,80.21,2795984,33535,80.605463,223.18,228.795,220.02,228.28,1044856,22212,225.923727,215.71,220.0,210.01,218.42,319609,6405,216.008543,38.7,39.98,38.27,38.73,1809198,17258,38.970071
2020-11-17,359.97,361.92,358.34,360.62,66103310,350732,360.531409,80.15,81.78,79.272,81.48,2340629,24309,81.015617,228.26,234.81,226.2101,233.18,971038,21165,231.955773,47.1,47.52,41.7266,43.58,1532829,15505,43.75631,38.58,39.75,37.65,39.69,1430619,14136,39.019207
2020-11-18,360.98,361.5,356.24,356.28,71495207,361160,359.083402,82.27,83.82,80.34,81.99,2634853,31120,82.141723,234.53,236.33,228.33,232.82,683050,15914,232.874571,42.5,43.36,39.62,39.87,1917865,18566,40.594315,39.97,40.32,38.18,38.72,2025760,19671,38.912364
2020-11-19,355.68,358.18,354.15,357.78,60500947,312726,356.448412,81.46,85.77,81.45,84.06,2671206,32000,84.330355,234.95,246.33,233.39,244.05,1066069,24116,242.510499,40.56,40.725,39.1508,40.08,1440158,11876,40.044629,38.72,39.1,35.4,37.16,6739393,57176,36.724497
2020-11-20,357.45,357.72,355.25,355.33,71838840,301941,356.45168,85.365,86.4218,83.37,84.69,1984072,27062,85.276385,249.34,262.82,247.09,257.99,1386650,32179,257.718947,40.4,42.25,40.1,41.71,2120098,18094,41.449029,37.44,38.95,36.11,38.43,3158741,28668,37.870678
2020-11-23,357.25,358.82,354.865,357.46,64536887,308203,357.223673,85.99,87.35,84.124,86.92,3118418,32478,86.322624,264.12,268.85,261.24,264.8,1673737,30450,265.175067,40.0,41.05,38.2601,40.84,2025905,20061,39.858961,38.89,39.86,37.87,39.83,2733207,24570,38.935748
2020-11-24,360.3,363.81,359.29,363.22,62416113,341554,362.060724,89.46,91.5,86.3088,90.41,2649993,36309,89.478208,268.51,273.98,256.395,268.97,1592758,30802,267.939977,41.16,44.53,40.15,42.53,2566502,21170,42.452386,40.48,41.3444,38.62,40.62,2403967,23137,40.329571
2020-11-25,363.16,363.16,361.48,362.66,47851364,251415,362.521722,89.84,93.0,89.51,92.45,2241758,27376,91.691834,266.79,279.58,265.13,275.97,1339121,26350,273.704996,41.12,44.08,40.963,43.09,1167417,11229,42.711969,40.99,43.41,40.4301,42.9,4574075,26085,42.339655
